source ,hyperlink ,locality ,postcode ,house_is ,property_subtype ,price ,sale ,rooms_number ,area ,kitchen_has ,furnished ,open_fire ,terrace ,terrace_area ,garden ,garden_area ,land_surface ,Swimming pool,land_plot_surface ,facades_number,swimming_pool_has ,building_state 
2,https://www.realo.be/en/paviljoenweg-42-2400-mol/2534982?l=1540043251,"Paviljoenweg 42, 2400 Mol",,True,House,"



369000

									€ 369.000
					",,3,215m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kerkhofstraat-7-8890-moorslede/3755980?l=1821626691,"Kerkhofstraat 7, 8890 Moorslede",,True,House,"



254000

									€ 254.000
					",,3,172m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/windmolenberg-25-2150-borsbeek/5587819?l=2113107562,"Windmolenberg 25, 2150 Borsbeek",,True,House,"



375000

									€ 375.000
					",,4,142m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/mechelsesteenweg-74-2550-kontich/2083976?l=2027952688,"Mechelsesteenweg 74, 2550 Kontich",,False,Flat,"



289000

									€ 289.000
					",,3,143m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/edegemsestraat-157-2640-mortsel/2095011?l=22746682,"Edegemsestraat 157, 2640 Mortsel",,False,Flat,"



199000

									€ 199.000
					",,2,81m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/rue-cesar-franck-28-4000-liege/1053328?l=1926248822,"Rue César-Franck 28, 4000 Liège",,True,House,"
									No price available
					",,3,258m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/blankenbergse-steenweg-8000-brugge/5229351?l=1604236157,"Blankenbergse Steenweg, 8000 Brugge",,True,House,"



259000

									€ 259.000
					",,4,258m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/van-campenhoutstraat-5-2600-berchem/1941195?l=1895193434,"Van campenhoutstraat 5, 2600 Berchem",,True,House,"



439000

									€ 439.000
					",,2,161m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/generaal-slingeneyerlaan-28-2100-deurne/5732492?l=722632270,"Generaal slingeneyerlaan 28 2, 2100 Deurne",,False,Flat,"



199900

									€ 199.900
					",,2,125m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/grotesteenweg-59-2440-geel/2434356?l=2114764925,"Grotesteenweg 59, 2440 Geel",,True,House,"



349000

									€ 349.000
					",,3,210m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/koepoortstraat-2450-meerhout/2514022?l=1530477176,"Koepoortstraat, 2450 Meerhout",,True,House,"



304000

									€ 304.000
					",,3,155m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/vennestraat-31-2275-gierle/2510662?l=795145488,"Vennestraat 31, 2275 Gierle",,True,House,"



675000

									€ 675.000
					",,11,525m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/confortalei-194-2100-deurne/1735805?l=1348157058,"Confortalei 194, 2100 Deurne",,True,House,"



240000

									€ 240.000
					",,4,112m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/meistraat-193-2480-dessel/2426334?l=748758686,"Meistraat 193, 2480 Dessel",,True,House,"



235000

									€ 235.000
					",,4,110m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/italielei-201-2000-antwerp/1802745?l=2069965032,"Italiëlei 201 4, 2000 Antwerp, Antwerpen",,False,Flat,"



275000

									€ 275.000
					",,2,90m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/italielei-203-2000-antwerp/1802784?l=30680306,"Italiëlei 203 5, 2000 Antwerp, Antwerpen",,False,Flat,"



325000

									€ 325.000
					",,2,140m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/abdis-erkastraat-10-8510-marke/3495464?l=435724594,"Abdis erkastraat 10, 8510 Marke, Kortrijk",,True,House,"



229000

									€ 229.000
					",,3,129m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/sleeckxstraat-28-2060-antwerpen/1920519?l=777231556,"Sleeckxstraat 28, 2060 Antwerp, Antwerpen",,True,House,"



275000

									€ 275.000
					",,4,148m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/brigandshof-9-2440-geel/5593122?l=1374880469,"Brigandshof 9 13, 2440 Geel",,False,Flat,"



179000

									€ 179.000
					",,1,68m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/vierschaarlaan-13-9051-sint-denijs-westrem/4381350?l=465610536,Woning te Sint-Denijs-Westrem,,True,House,"



495000

									€ 495.000
					",,4,207m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/steenweg-op-ravels-141-2360-oud-turnhout/2552607?l=639934688,"Steenweg op ravels 141, 2360 Oud-Turnhout",,True,House,"



295000

									€ 295.000
					",,3,130m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/korte-vianenstraat-14-2300-turnhout/2580359?l=881537747,"Korte vianenstraat 14, 2300 Turnhout",,True,House,"



329000

									€ 329.000
					",,3,155m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/gerhoevenstraat-13-3945-kwaadmechelen/4859622?l=249687690,"Gerhoevenstraat 13, 3945 Kwaadmechelen, Ham",,True,House,"



699000

									€ 699.000
					",,3,341m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/maatsstraat-49-2060-antwerpen/1860008?l=805395611,"Maatsstraat 49 1 en 2, 2060 Antwerp, Antwerpen",,True,House,"



300000

									€ 300.000
					",,5,108m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/torenstraat-67b-2160-wommelgem/2178250?l=500160166,"Torenstraat 67B, 2160 Wommelgem",,False,Flat,"



394000

									€ 394.000
					",,2,136m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kerkstraat-43-2360-oud-turnhout/2549747?l=232165968,"Kerkstraat 43, 2360 Oud-Turnhout",,True,House,"



335000

									€ 335.000
					",,4,195m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/brandhoefstraat-79-2300-turnhout/2573701?l=539498581,"Brandhoefstraat 79, 2300 Turnhout",,True,House,"



359000

									€ 359.000
					",,3,108m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/aarschotsesteenweg-113-2230-herselt/2473373?l=390067684,"Aarschotsesteenweg 113 2/01, 2230 Herselt",,False,Flat,"



310000

									€ 310.000
					",,2,144m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/knokkestraat-30-9000-ghent/4315571?l=1905910812,"Knokkestraat 30, 9000 Ghent, Gent",,True,House,"



329000

									€ 329.000
					",,4,178m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/august-van-de-wielelei-230-2100-deurne/1702972?l=1664698925,"August van de wielelei 230, 2100 Deurne",,True,House,"



292000

									€ 292.000
					",,3,114m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/dokter-bruwierlaan-25-8480-ichtegem/3628958?l=1519993411,"Dokter Bruwierlaan 25, 8480 Ichtegem",,True,House,"



239000

									€ 239.000
					",,3,0,No,No,No,No,,Yes,,,No,,,,No
2,https://www.realo.be/en/sint-rochuswegel-16-9890-gavere/4241692,"Sint Rochuswegel 16, 9890 Gavere",,True,House,0,,3,0,No,No,No,No,,Yes,,,No,,,,No
2,https://www.realo.be/en/leemstraat-12-2340-beerse/2419744?l=1160129009,"Leemstraat 12, 2340 Beerse",,True,House,"



289000

									€ 289.000
					",,4,0,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/koninklijke-baan-69-8670-koksijde/3866802?l=539415415,Zeer verzorgd en gemeubeld appartement met open zicht op zee,,False,Flat,"



184000

									€ 184.000
					",,1,45m2,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/8500-kortrijk/5202857?l=681306587,"Doorniksewijk, 8500 Kortrijk",,True,House,"



219500

									€ 219.500
					",,3,135m2,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/doorsteek-7-2520-emblem/6063380?l=1513840616,"Doorsteek 7, 2520 Emblem, Ranst emblem",,True,House,"



224000

									€ 224.000
					",,2,96m2,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/sint-bavoplein-13-2360-oud-turnhout/2551878?l=931700129,"Sint-Bavoplein 13 1, 2360 Oud-Turnhout",,False,Flat,"



219000

									€ 219.000
					",,2,90m2,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/gentsesteenweg-154-9230-wetteren/4110975?l=1119458437,"Gentsesteenweg 154, 9230 Wetteren",,True,House,"



199000

									€ 199.000
					",,2,126m2,No,No,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/romershovenstraat-28-3730-romershoven/5028894?l=2045975439,"Romershovenstraat 28, 3730 Romershoven, Hoeselt",,True,House,"



315000

									€ 315.000
					",,2,161m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/smoutakker-23-2940-stabroek/2166386?l=406404366,"Smoutakker 23, 2940 Stabroek",,True,House,"
									No price available
					",,3,161m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/lange-lozanastraat-233-2018-antwerp/1846971,"Lange Lozanastraat 233, 2018 Antwerp",,False,Flat,0,,3,161m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/oude-iepersestraat-51-8870-izegem/3739387?l=1475465286,"Oude iepersestraat 51, 8870 Izegem",,True,House,"



269000

									€ 269.000
					",,3,185m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/haeghensgoed-73-9270-laarne/4089120?l=384178988,Instapklare woning gelegen in een gezellig woonerf te Laarne,,True,House,"



299000

									€ 299.000
					",,3,122m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/victor-govaerslaan-23-2170-merksem/1954804?l=1319101050,"Victor govaerslaan 23 11, 2170 Merksem",,False,Flat,"



175000

									€ 175.000
					",,3,91m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/zuidstraat-239d-8480-ichtegem/3634453?l=105366606,"Zuidstraat 239D, 8480 Ichtegem",,True,House,"



219000

									€ 219.000
					",,3,91m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kerkbossenstraat-2220-heist-op-den-berg/2263470?l=1280476315,"Kerkbossenstraat, 2220 Heist-op-den-Berg",,False,Flat,"



285000

									€ 285.000
					",,2,85m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/mechelsesteenweg-557-2830-blaasveld/2391236?l=47397983,"Mechelsesteenweg 557, 2830 Blaasveld, Willebroek blaasveld",,True,House,"



765000

									€ 765.000
					",,5,310m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/meergoorstraat-20-2340-beerse/2420300?l=1972057569,"Meergoorstraat 20, 2340 Beerse",,True,House,"



298000

									€ 298.000
					",,2,148m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/ploegstraat-9-2260-westerlo/2607169?l=2146274677,"Ploegstraat 9, 2260 Westerlo",,True,House,"



325000

									€ 325.000
					",,3,193m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/4357-limont/5211761?l=1634244039,"Limont-Centre, 4357 Limont, Donceel",,True,House,"



197500

									€ 197.500
					",,3,193m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/wontergemstraat-22-8720-dentergem/3801416?l=576120453,"Wontergemstraat 22, 8720 Dentergem",,True,House,"



225000

									€ 225.000
					",,2,151m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/zennelaan-45-1800-vilvoorde/5977024?l=1633397165,"Zennelaan 45, 1800 Vilvoorde",,True,House,"



295000

									€ 295.000
					",,6,360m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/hundelgemse-steenweg-588-9820-merelbeke/5194790?l=1881074976,"Hundelgemse steenweg 588 D201, 9820 Merelbeke",,False,Flat,"



410000

									€ 410.000
					",,2,360m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/middelbursesteenweg-19-8340-moerkerke/5194385?l=1944983572,"Middelbursesteenweg 19, 8340 Moerkerke",,True,House,"



298000

									€ 298.000
					",,5,180m2,No,No,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/parklaan-1b-8434-middelkerke/3645770?l=2078312711,"Parklaan 1B, 8434 Middelkerke",,False,Flat,"



55000

									€ 55.000
					",,1,30m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kerkplein-1-2260-tongerlo/2603997?l=2040942646,"Kerkplein 1, 2260 Tongerlo, Westerlo",,False,Flat,"



211800

									€ 211.800
					",,2,87m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/lichtstoetstraat-5-2400-mol/6068575?l=1858924565,"Lichtstoetstraat 5, 2400 Mol",,False,Flat,"



290556

									€ 290.556
					",,3,124m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/rozenberg-111-2400-mol/2535873?l=1179630456,"Rozenberg 111, 2400 Mol",,False,Flat,"



364245

									€ 364.245
					",,2,143m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/monseigneur-heylenstraat-23-2460-kasterlee/6056207?l=1975196666,"Monseigneur Heylenstraat 23, 2460 Kasterlee",,False,Flat,"



259600

									€ 259.600
					",,2,113m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/monseigneur-heylenstraat-23-2460-kasterlee/6056207?l=1405538219,"Monseigneur Heylenstraat 23, 2460 Kasterlee",,False,Flat,"



298800

									€ 298.800
					",,3,129m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/chaussee-des-nerviens-10-1300-wavre/311453?l=1975681216,"Chaussee des nerviens 10, 1300 Wavre",,False,Flat,"



183200

									€ 183.200
					",,1,65m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/1790-essene/5200221?l=212942284,"Essene-Kern, 1790 Essene, Affligem",,True,House,"



395000

									€ 395.000
					",,3,270m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/noord-zuidstraat-3-3582-koersel/4683347?l=2021056970,"Noord-Zuidstraat 3, 3582 Koersel",,True,House,"



312000

									€ 312.000
					",,3,167m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/couwenberghstraat-23-3970-leopoldsburg/4792241?l=1456829381,"Couwenberghstraat 23 5, 3970 Leopoldsburg",,False,Flat,"



285000

									€ 285.000
					",,2,112m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/verbindingsstraat-8-3740-waltwilder/5015214?l=1364092558,"Verbindingsstraat 8, 3740 Waltwilder, Bilzen",,True,House,"



519000

									€ 519.000
					",,5,312m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/de-wissel-17-8680-koekelare/3398414?l=750938410,"De Wissel 17, 8680 Koekelare",,True,House,"



425000

									€ 425.000
					",,3,195m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/vondelpark-151-3120-tremelo/3171985?l=854068374,"Vondelpark 151, 3120 Tremelo",,True,House,"
									No price available
					",,2,132m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/antwerpseweg-174-2340-vlimmeren/2415476?l=2068052120,"Antwerpseweg 174, 2340 Vlimmeren, Beerse vlimmeren",,True,House,"



499000

									€ 499.000
					",,4,132m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/maastrichterstraat-100-meldertstraat-18-25-3500-hasselt/5771742?l=539697920&cl=1193648695%2C550642738%2C786773094%2C194227821%2C1161343579%2C2002264168%2C1342610039,"Maastrichterstraat 100, 3500 Hasselt",,False,Newbuild project,0,,4,From 46m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/luchtvaartstraat-9-3500-hasselt/4764149?l=228105785,"Luchtvaartstraat 9, 3500 Hasselt",,True,House,"



270000

									€ 270.000
					",,3,275m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/zeedijk-het-zoute-697-8300-knokke/3378929?l=1999858145,"Zeedijk - het zoute 697 64, 8300 Knokke, Knokke-Zoute",,False,Flat,"



1695000

									€ 1.695.000
					",,3,131m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/schaliehoevestraat-53-2220-heist-op-den-berg/2272067?l=1960896018,"Schaliehoevestraat 53, 2220 Heist-op-den-Berg",,True,House,"



368000

									€ 368.000
					",,3,207m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/felix-daelslaan-58-3200-aarschot/2925049?l=188378135,"Felix daelslaan 58, 3200 Aarschot",,True,House,"



285000

									€ 285.000
					",,3,116m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/avenue-du-bourgmestre-jean-neybergh-1090-jette/110903?l=1683808679,"Avenue du Bourgmestre Jean Neybergh, 1090 Jette",,False,Flat,"



267000

									€ 267.000
					",,2,103m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/welvaartstraat-92-9300-aalst/3932318?l=1726364410,Happy Single appartement,,False,Flat,"



110000

									€ 110.000
					",,1,103m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/quellinstraat-16-2018-antwerp/1897783?cl=1121640209%2C422339850%2C180780414%2C1354328320%2C189647643%2C1013441295,"Quellinstraat 16, 2018 Antwerp",,False,Flat,0,,1,103m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/sint-laurentiuslaan-31-2390-oostmalle/2221005?l=1454614713,"Sint laurentiuslaan 31, 2390 Oostmalle, Malle",,True,House,"



649900

									€ 649.900
					",,3,103m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/peerdskerkhof-16-2400-mol/2535000?l=826614761,"Peerdskerkhof 16, 2400 Mol",,True,House,"



299000

									€ 299.000
					",,4,103m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/prinsenhof-18-9000-gent/4354735?l=443786740,"Prinsenhof 18 D, 9000 Ghent, Gent",,False,Flat,"



219000

									€ 219.000
					",,0,45m2,No,Yes,No,No,,No,,,No,,,,No
2,https://www.realo.be/en/gustaaf-desmetlaan-15-8500-kortrijk/3507571?l=1767476608,"Gustaaf desmetlaan 15, 8500 Kortrijk",,True,House,"



557000

									€ 557.000
					",,2,125m2,No,Yes,No,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/gentsestraat-48-8890-moorslede/3755408?l=227740549,"Gentsestraat 48, 8890 Moorslede",,True,House,"



395000

									€ 395.000
					",,4,211m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/zenobe-grammestraat-46-2018-antwerp/1970058?l=1699646302,"Zenobe Grammestraat 46, 2018 Antwerp",,True,House,"



575000

									€ 575.000
					",,10,333m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/groeningekaai-22-8500-kortrijk/3506406?l=490475538,"Groeningekaai 22 42, 8500 Kortrijk",,False,Flat,"



380000

									€ 380.000
					",,3,124m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/steenovenstraat-7-8770-ingelmunster/3728501?l=248915974,"Steenovenstraat 7, 8770 Ingelmunster",,True,House,"



375000

									€ 375.000
					",,4,250m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/cyriel-buyssestraat-14-9000-ghent/4266360?l=813145623,"Cyriel buyssestraat 14, 9000 Ghent, Gent",,True,House,"



895000

									€ 895.000
					",,4,285m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/8500-kortrijk/5202859?l=82799551,"Blauwe Poort, 8500 Kortrijk",,True,House,"



397500

									€ 397.500
					",,3,178m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kleine-bruanestraat-11-8800-roeselare/3774194?l=559447519,"Kleine bruanestraat 11, 8800 Roeselare",,True,House,"



340000

									€ 340.000
					",,3,181m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/8940-wervik/5202631?l=729205827,"Laag Vlaanderen, 8940 Wervik",,True,House,"



675000

									€ 675.000
					",,4,619m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/sint-janneke-4-2200-herentals/6003639?l=45111333,"Sint-Janneke 4 401, 2200 Herentals",,False,Flat,"



225000

									€ 225.000
					",,2,93m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/welkomstraat-21-23-2160-wommelgem/2178877?l=1453440198,"Welkomstraat 21-23, 2160 Wommelgem, Wommelgem",,False,Flat,"



343000

									€ 343.000
					",,2,101m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/zandstraat-11-8300-knokke/3375539?l=1922764776,"Zandstraat 11 D2, 8300 Knokke, Knokke-Zoute",,False,Flat,"



474000

									€ 474.000
					",,2,70m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/lange-muntstraat-26-8200-sint-andries/3255173?l=2140134073,"Lange Muntstraat 26, 8200 Sint-Andries, BRUGGE",,True,House,"



289000

									€ 289.000
					",,4,157m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kustlaan-91-8380-zeebrugge/3254440?l=1488215108,"Kustlaan 91, 8380 Zeebrugge",,True,House,"



325000

									€ 325.000
					",,4,366m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/herentalsesteenweg-3-2275-poederlee/2506724?l=1878014260,"Herentalsesteenweg 3, 2275 Poederlee, Lille",,True,House,"



329000

									€ 329.000
					",,4,177m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/burggravenlaan-41-9940-evergem/4222770?l=1924502051,"Burggravenlaan 41, 9940 Evergem",,True,House,"



310000

									€ 310.000
					",,3,146m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/8500-kortrijk/5202877?l=1583197931,"T Hoge, 8500 Kortrijk",,True,House,"



585000

									€ 585.000
					",,3,274m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/onze-lieve-vrouwstraat-4-2350-vosselaar/6069044?l=881651211,"Onze lieve vrouwstraat 4 1, 2350 Vosselaar",,False,Flat,"



275000

									€ 275.000
					",,1,148m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/avenue-neef-25-4130-tilff/1006490?l=2048610894,"Avenue neef 25 01, 4130 Tilff, Esneux tilff",,False,Flat,"



275000

									€ 275.000
					",,2,85m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/lindenstraat-64-8800-roeselare/3777144?l=1926232375,"Lindenstraat 64 7, 8800 Roeselare",,False,Flat,"



134000

									€ 134.000
					",,2,78m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
2,https://www.realo.be/en/kleine-stadenstraat-47-8830-hooglede/5601570?l=1609855794,"Kleine stadenstraat 47, 8830 Hooglede",,True,House,"



350000

									€ 350.000
					",,4,180m2,No,Yes,Yes,No,,Yes,,,Yes,,,,No
